Unknown	00:47:27	[Cut or edit made in tape. Unknown amount of time elapsed].
Jerome Rothenberg	00:47:28	The second set will be a straight reading, whatever that means, from a long series of poems called "Poland/1931". A series of ancestral poems. So Poland <sup><a href="https://www.wikidata.org/wiki/Q36">w</a></sup> is where the ancestors come from, for some number, hundreds of years. And that is Jewish Poland. And 1931, rather than 1921, is the year of my birth. And it's in a sense, though I don't keep to it too strictly, everything before that. To try to build up a world that I really don't know.
Jerome Rothenberg	00:48:29	Reads "Poland/1931: The Wedding" [from Poland/1931].
Jerome Rothenberg	00:50:46	Reads "The King of the Jews" [from Poland/1931].
Jerome Rothenberg	00:51:52	The next one's called "The Key of Solomon". It's the name of a medieval, a series of medieval magical books that were supposed to go back to the times of Solomon <sup><a href="https://www.wikidata.org/wiki/Q37085">w</a></sup>. 
Jerome Rothenberg	00:57:07	Reads "The Key of Solomon" [from Poland/1931].
Jerome Rothenberg	00:53:42	"The Beadle's Testimony." Because beadles were a demon.
Jerome Rothenberg	00:53:47	Reads "The Beadle's Testimony" [from Poland/1931].
Jerome Rothenberg	00:54:53	Two poems called "Soap".
Jerome Rothenberg	00:54:57	Reads "Soap " [from Poland/1931].
Jerome Rothenberg	00:55:56	Reads "Soap II” [from Poland/1931].
Jerome Rothenberg	00:57:37	Reads "The Rabbi's Testimony" [from Poland/1931].
Jerome Rothenberg	00:59:08	Reads "The Connoisseur of Jews" [from Poland/1931].
Jerome Rothenberg	01:00:38	Reads "The Beards" [from Poland/1931].
Jerome Rothenberg	01:03:32	Reads "The Mothers I" [from Poland/1931]. 
Jerome Rothenberg	01:04:08	Reads "The Mothers II" [from Poland/1931].
Jerome Rothenberg	01:04:43	Reads "The Mothers III" [from Poland/1931].
Jerome Rothenberg	01:05:19	Reads "Milk & Honey I" [from Poland/1931].
Jerome Rothenberg	01:06:00	Reads "Milk & Honey II" [from Poland/1931].
Jerome Rothenberg	01:06:31	Reads "Ancestral Scenes" [from Poland/1931].
Jerome Rothenberg	01:07:09	Reads "The Fathers" [from Poland/1931].
Jerome Rothenberg	01:09:10	This one is called "Portrait of the Jew, Old Country Style".
Jerome Rothenberg	01:09:16	Reads "Poland, 1931: Portrait of the Jew, Old Country Style" [from Poland/1931].
Jerome Rothenberg	01:11:51	This is a longer one, called "The Student's Testimony"
Jerome Rothenberg	01:12:04	Reads "The Student's Testimony" [from Poland/1931].
Jerome Rothenberg	01:17:49	A somewhat shorter one, and then another long one, and then a quite short one and that's...that's it. 
Jerome Rothenberg	01:17:58	Reads "The Brothers" [from Poland/1931].
Jerome Rothenberg	01:20:10	Reads "The Steward's Testimony" [from Poland/1931].
Audience	01:25:15	Laughter and applause [faint].
Jerome Rothenberg	01:25:20	Now, I'll end it with, I'll end it with two poems. "A Poem for the Christians". It's partly to...[Audience laughter]...it's a found poem from the prayer book. But you can see where there are changes, you know. [Audience laughter].
Jerome Rothenberg	01:25:42	Reads "A Poem for the Christians" [from Poland/1931].
Jerome Rothenberg	01:26:45	Reads "Fish and Paradise".
END	01:27:32	[Cut off abruptly].
