Barbara Howes	00:30:57	And this is a, I think a simply charming poem by Richard Wilbur <sup><a href="https://www.wikidata.org/wiki/Q1333582">w</a></sup>. It gets...it's about the Piazza di Spagna <sup><a href="https://www.wikidata.org/wiki/Q15124814">w</a></sup>, the Spanish Steps in Rome <sup><a href="https://www.wikidata.org/wiki/Q220">w</a></sup>, and it gets the feeling of someone gliding, really gliding down that long, gorgeous stairway. 
Barbara Howes	00:31:22	Reads ["Piazza Di Spagna, Early Morning"] by Richard Wilbur.
Barbara Howes	00:32:11	This is a poem by Louise Bogan <sup><a href="https://www.wikidata.org/wiki/Q516180">w</a></sup>, who's a very well known American poet, a very recent one that she, that came out in The New Yorker <sup><a href="https://www.wikidata.org/wiki/Q217305">w</a></sup>, this summer, I think.
Barbara Howes	00:32:27	Reads ["Masked Woman’s Song"] by Louise Bogan.
Barbara Howes	00:32:51	It's a difficult poem, might read that again, if you don't mind. 
Barbara Howes	00:32:56	Re "Masked Woman’s Song" by Louise Bogan.
Barbara Howes	00:33:17	And then, the last, oh, oh that's right, I thought I would read a poem by Derek Walcott <sup><a href="https://www.wikidata.org/wiki/Q132701">w</a></sup>, which I used in this Carribean Anthology. It's mostly short stories but I put a poem in front of each language section. This is by Derek Walcott who's a young poet from St. Lucia <sup><a href="https://www.wikidata.org/wiki/Q760">w</a></sup>, called "Missing the Sea".
Barbara Howes	00:33:48	Reads "Missing the Sea" by Derek Walcott [from The Castaway and collected in From the Green Antilles: Writings of the Caribbean].
Barbara Howes	00:34:31	It's quite a difficult poem but you...he had a book out, oh, can't remember the name, by Farrar, Straus & Giroux <sup><a href="https://www.wikidata.org/wiki/Q3067003">w</a></sup> a couple of years ago, in the United States. <sup><a href="https://www.wikidata.org/wiki/Q30">w</a></sup> And the last of this group is a poem that I've heard about a hundred thousand times, but it still gives me a chill. It's called "American Primitive" by William Jay Smith <sup><a href="https://www.wikidata.org/wiki/Q4355736">w</a></sup>.
Barbara Howes	00:35:06	Reads "American Primitive" by William Jay Smith.
Barbara Howes	00:35:47	I still get a chill! Now, I don't know whether you prefer to have an intermission, and get up and smoke, or prefer for me to continue, what would you think, Stanton?
Unknown	00:36:06	Ambient Sound [voices].
Barbara Howes	00:36:08	Have an intermission? So people can...breathe?
Unknown	00:36:17	Ambient Sound [voices].
Unknown	00:36:23	[Cut or edit made in tape. Unknown amount of time elapsed].
Barbara Howes	00:36:23	The problem is the third group of poems, I'd read some poems that are more or less to and about people, and some new poems, although I've noticed that most of my new poems are very depressing, and this is not a good note on which to end, so I'll maybe not read them. I've been very much interested in old French forms, the trielle, the villanelle, the rondeau and rondelle, and ballade and so on and so forth, and they're very difficult but they're fascinating to try, at least. And this is in the form of a trielle. And the lines have to be repeated in a certain fashion which gives you very little room in which to maneuver. This is called "Early Supper".
Barbara Howes	00:37:14	Reads "Early Supper" [from Light and Dark].
Barbara Howes	00:38:10	This is a poem I wrote for W.H. Auden for his fiftieth birthday, which was several years ago, now. I think actually, he was last year, sixty.
Barbara Howes	00:38:21	Reads ["To W.H. Auden on his Fiftieth Birthday" from Light and Dark].
Barbara Howes	00:39:22	I wrote three poems at that point about winds, and I'll just read one of them. The winds have names in Italy and they almost become like familiar characters. The sirocco, when it blows, is so terrible in its effect on people that if there're crimes of passion, the people generally get off with a lighter sentence, because you sell, well, the sirocco. Naturally you can throttle your wife during that period. This is about the mistral, which, if it blows for three days, one survives, if it blows for six days it's simply awful. If it blows for nine days you've probably already gone out of your head. It's a very wild wind who rushes down the Rhone Valley <sup><a href="https://www.wikidata.org/wiki/Q2747791">w</a></sup> and just blows everything away. 
Barbara Howes	00:40:22	Reads ["Mistral" from Light and Dark].
Barbara Howes	00:41:23	This is another one, an old French form, the rondeau, which again makes its, has its own complications because of the repetition of lines. And what interested me to do was to try to use, not the usual subject of the rondeaux but to write about, as in this case, the death of a Vermont farm woman, instead of just doing some sort of chittery-chattery business that generally is what people use a rondeau for. 
Barbara Howes	00:42:03	Reads ["Death of a Vermont Farm Woman" from Light and Dark].  
Barbara Howes	00:42:51	This is a poem about a very disagreeable character, a thirteenth-century tyrant called Ugolino <sup><a href="https://www.wikidata.org/wiki/Q706003">w</a></sup>, who met his death from being thrown into prison to die of hunger. He is reputed to have attempted to eat his sons, who were there with him. I must say, it's not an agreeable picture, but I don't think there's been much improvement in that part of mankind. Dante <sup><a href="https://www.wikidata.org/wiki/Q1067">w</a></sup> writes of him in the 33rd Canto of the Inferno <sup><a href="https://www.wikidata.org/wiki/Q4509219">w</a></sup>. This poem is called "The Critic" and, I must say, critics have disliked it heartily. 
Barbara Howes	00:43:28	Reads "The Critic" [from Light and Dark].
Barbara Howes	00:44:23	This is a, an odd combination about a person and about Pownal, I guess. 
Barbara Howes	00:44:32	Reads ["Running into Edgar Bellemare" from Looking Up at Leaves]. 
Barbara Howes	00:45:27	This is a poem I wrote for Katherine Anne Porter <sup><a href="https://www.wikidata.org/wiki/Q236958">w</a></sup> on the occasion of her 75th birthday. "For Katherine Anne Porter".
Barbara Howes	00:45:39	Reads “For Katherine Anne Porter” [from Looking Up at Leaves].
Barbara Howes	00:46:15	It's quite marvelous, those collective nouns, who would know that you call a lot of heron a siege of herons and so forth. I'll read that again, because it really is, I was very lucky the way it worked out.
Barbara Howes	00:46:31	Reads line from “For Katherine Anne Porter”.
Barbara Howes	00:47:06	This is called "Looking up at Leaves".
Barbara Howes	00:47:14	Reads "Looking up at Leaves" [from Looking Up At Leaves].
Barbara Howes	00:48:09	I'd like to read one New England <sup><a href="https://www.wikidata.org/wiki/Q18389">w</a></sup> poem, this is a newer poem, I haven't read this before, I guess.
Barbara Howes	00:48:16	Reads ["Still Life: New England", published later in The Blue Garden].
Barbara Howes	00:49:34	I'll read three more poems, I think. This is "A Rune for C."--‘C.’ was a dog of ours. 
Barbara Howes	00:49:51	Reads "A Rune for C." [from Looking Up At Leaves].
Barbara Howes	00:50:36	Actually, I had just often, I'd made up a good luck thing that seeing the caboose was good luck, but then I found out that this has been an old piece of, well, I don't know, country folklore, that to see the caboose, it means luck. I want to read one poem about my son, and then one short one. "Portrait of the Boy as Artist".
Barbara Howes	00:51:18	Reads "Portrait of the Boy as Artist" [from Light and Dark].
Barbara Howes	00:52:11	Oh, I did want to read one that I'll read next week in New York. This poem is a, this is a rondelle, which is another old French form. And I'm obviously not using it for the usual subject, in this case. It's arranged about the idea, really, of a contrast of the use of space. "Viet-Napalm: A Rondelle".
Barbara Howes	00:52:45	Reads "Viet-Napalm: A Rondelle".
Barbara Howes	00:53:31	And then one last poem on a more cheerful note. "Leaning into Light".
Barbara Howes	00:53:44	Reads "Leaning into Light" [from Looking Up At Leaves].
Barbara Howes	00:54:21.	Thank you very much. 
Audience	00:54:23	Applause.
Stanton Hoffman	00:54:38	One announcement, the next reading will be by Charles Reznikoff <sup><a href="https://www.wikidata.org/wiki/Q1065911">w</a></sup>, and that's Friday, the same time, November 17th. 
Unknown	00:54:46	Ambient Sound [voices].
